Date,SPY,LQD,IEF
2024-05-01,491.2436218261719,97.9186019897461,86.27139282226562
2024-05-02,495.8384094238281,98.52471923828125,86.67671966552734
2024-05-03,501.9844970703125,99.2147445678711,87.157470703125
2024-05-06,507.16839599609375,99.49446868896484,87.23290252685547
2024-05-07,507.7280578613281,99.54109954833984,87.4591293334961
2024-05-08,507.7770690917969,99.28935241699219,87.21403503417969
2024-05-09,510.7027893066406,99.4478530883789,87.47797393798828
2024-05-10,511.3607177734375,99.13082122802734,87.1951904296875
2024-05-13,511.4294128417969,99.16812133789062,87.29888916015625
2024-05-14,513.77587890625,99.45718383789062,87.5533676147461
2024-05-15,520.1380615234375,100.34303283691406,88.21324920654297
2024-05-16,519.0678100585938,100.18451690673828,88.0435791015625
2024-05-17,519.81396484375,99.9513931274414,87.77021026611328
2024-05-20,520.412841796875,99.90478515625,87.63823699951172
2024-05-21,521.6892700195312,100.07261657714844,87.8644790649414
2024-05-22,520.18701171875,99.92342376708984,87.75133514404297
2024-05-23,516.3875122070312,99.48515319824219,87.4402847290039
2024-05-24,519.80419921875,99.75557708740234,87.5533676147461
2024-05-28,520.1673583984375,99.15878295898438,87.06322479248047
2024-05-29,516.5249633789062,98.62728881835938,86.63903045654297
2024-05-30,513.0985107421875,99.23338317871094,87.07266235351562
2024-05-31,517.7717895507812,99.6716537475586,87.47797393798828
2024-06-03,518.1940307617188,100.35961151123047,88.05094146728516
2024-06-04,518.7733154296875,100.75274658203125,88.53311920166016
2024-06-05,524.9390258789062,101.0897216796875,88.85458374023438
2024-06-06,524.9291381835938,101.02420043945312,88.81675720214844
2024-06-07,524.291015625,100.11624908447266,87.88075256347656
2024-06-10,525.9110107421875,99.91033172607422,87.6916732788086
2024-06-11,527.177490234375,100.34088134765625,88.15493774414062
2024-06-12,531.5072021484375,100.95867156982422,88.64656829833984
2024-06-13,532.577392578125,101.43604278564453,89.23275756835938
2024-06-14,532.9014282226562,101.5202865600586,89.44075012207031
2024-06-17,537.1427612304688,101.04290771484375,89.0247573852539
2024-06-18,538.5075073242188,101.51091766357422,89.41240692138672
2024-06-20,537.0445556640625,101.17394256591797,89.18549346923828
2024-06-21,536.3245849609375,101.20203399658203,89.20439147949219
2024-06-24,534.5811767578125,101.30500793457031,89.28003692626953
2024-06-25,536.6397705078125,101.26754760742188,89.35567474365234
2024-06-26,537.3095092773438,100.71530151367188,88.81675720214844
2024-06-27,538.1565551757812,100.911865234375,89.01531219482422
2024-06-28,536.0389404296875,100.26602172851562,88.54257202148438
2024-07-01,537.1421508789062,99.67048645019531,87.88347625732422
2024-07-02,540.7568969726562,100.3092269897461,88.21538543701172
2024-07-03,543.1701049804688,101.05128479003906,88.80335998535156
2024-07-05,546.3023071289062,101.5772933959961,89.29651641845703
2024-07-08,546.9327392578125,101.56791687011719,89.324951171875
2024-07-09,547.4645385742188,101.38005065917969,89.20165252685547
2024-07-10,552.8818969726562,101.62425994873047,89.28704071044922
2024-07-11,548.1146240234375,102.16905212402344,89.85601043701172
2024-07-12,551.5718383789062,102.5447998046875,90.04571533203125
2024-07-15,553.0887451171875,101.98121643066406,89.76121520996094
2024-07-16,556.3685913085938,102.57295989990234,90.15950012207031
2024-07-17,548.5677490234375,102.61992645263672,90.2353744506836
2024-07-18,544.35205078125,102.17845153808594,89.97930908203125
2024-07-19,540.7371826171875,101.80274200439453,89.69482421875
2024-07-22,546.3121948242188,101.74636840820312,89.60945892333984
2024-07-23,545.4552612304688,101.6712417602539,89.67585754394531
2024-07-24,533.0938110351562,101.05128479003906,89.47669219970703
2024-07-25,530.3162231445312,101.4551773071289,89.67585754394531
2024-07-26,536.255615234375,102.01876068115234,90.10260772705078
2024-07-29,536.57080078125,102.23482513427734,90.25434112548828
2024-07-30,533.8522338867188,102.31937408447266,90.44401550292969
2024-07-31,542.5298461914062,102.91111755371094,91.10785675048828
2024-08-01,534.8471069335938,103.25239562988281,91.49690246582031
2024-08-02,524.8890991210938,104.26105499267578,92.9142074584961
2024-08-05,509.6023864746094,103.99710083007812,93.00933074951172
2024-08-06,514.3007202148438,103.31836700439453,92.18177795410156
2024-08-07,510.8631591796875,102.8470230102539,91.8488540649414
2024-08-08,522.6729736328125,102.8941421508789,91.572998046875
2024-08-09,524.977783203125,103.42206573486328,91.9439697265625
2024-08-12,525.2535400390625,103.63888549804688,92.20079040527344
2024-08-13,533.8917236328125,104.36473846435547,92.60981750488281
2024-08-14,535.5759887695312,104.82665252685547,92.73348236083984
2024-08-15,544.755859375,104.50616455078125,92.15323638916016
2024-08-16,545.9772338867188,104.81723022460938,92.33396911621094
2024-08-19,551.1975708007812,105.06233215332031,92.45763397216797
2024-08-20,550.30126953125,105.3357162475586,92.82858276367188
2024-08-21,552.1923828125,105.5713882446289,93.01885986328125
2024-08-22,547.8584594726562,105.13774871826172,92.59078979492188
2024-08-23,553.6796875,105.7410659790039,93.01885986328125
2024-08-26,552.3598022460938,105.60908508300781,92.90467834472656
2024-08-27,553.1182250976562,105.52424621582031,92.86663818359375
2024-08-28,549.9072875976562,105.30742645263672,92.819091796875
2024-08-29,549.9564819335938,105.12832641601562,92.6573715209961
2024-08-30,555.2064208984375,104.83609008789062,92.33396911621094
2024-09-03,543.7808227539062,105.1530532836914,92.94263458251953
2024-09-04,542.667724609375,105.8058853149414,93.48645782470703
2024-09-05,541.347900390625,106.32624053955078,93.70587921142578
2024-09-06,532.2369995117188,106.2789535522461,93.8394546508789
2024-09-09,538.1959228515625,106.51547241210938,93.97300720214844
2024-09-10,540.5402221679688,106.80877685546875,94.37371063232422
2024-09-11,546.0856323242188,106.85609436035156,94.30692291259766
2024-09-12,550.6853637695312,106.7803955078125,94.15428161621094
2024-09-13,553.5615234375,107.11153411865234,94.33554077148438
2024-09-16,554.3790283203125,107.5845947265625,94.58361053466797
2024-09-17,554.6055297851562,107.59405517578125,94.41187286376953
2024-09-18,552.960693359375,107.14938354492188,94.00162506103516
2024-09-19,562.3966674804688,107.2439956665039,93.92530059814453
2024-09-20,561.4244384765625,107.3386001586914,93.89669799804688
2024-09-23,562.827392578125,107.1872329711914,93.8394546508789
2024-09-24,564.4378051757812,107.36701202392578,93.94439697265625
2024-09-25,563.19287109375,106.73309326171875,93.56277465820312
2024-09-26,565.4258422851562,106.73309326171875,93.49597930908203
2024-09-27,564.6057739257812,107.15885162353516,93.86805725097656
2024-09-30,566.8682861328125,106.8939208984375,93.61048126220703
2024-10-01,561.7900390625,107.40765380859375,93.95111083984375
2024-10-02,562.0271606445312,107.17025756835938,93.68319702148438
2024-10-03,560.9996337890625,106.47704315185547,93.20477294921875
2024-10-04,566.0975952148438,105.89781188964844,92.30536651611328
2024-10-07,560.9798583984375,105.35653686523438,91.97047424316406
2024-10-08,566.285400390625,105.56547546386719,92.04701232910156
2024-10-09,570.207763671875,105.35653686523438,91.70255279541016
2024-10-10,569.2098388671875,105.24260711669922,91.69297790527344
2024-10-11,572.618408203125,105.2236099243164,91.72169494628906
2024-10-14,577.301513671875,105.23310089111328,91.55902862548828
2024-10-15,572.8159790039062,105.74586486816406,92.02787780761719
2024-10-16,575.3057250976562,106.07823944091797,92.17140197753906
2024-10-17,575.3550415039062,105.2900619506836,91.69297790527344
2024-10-18,577.5681762695312,105.1666259765625,91.7982406616211
2024-10-21,576.6196899414062,104.09359741210938,91.0901870727539
2024-10-22,576.3134765625,104.08411407470703,91.00406646728516
2024-10-23,571.0474853515625,103.73274230957031,90.7935562133789
2024-10-24,572.282470703125,104.0461196899414,90.99449920654297
2024-10-25,572.0848388671875,103.79920959472656,90.7935562133789
2024-10-28,573.8533935546875,103.7137680053711,90.58305358886719
2024-10-29,574.7821044921875,103.83720397949219,90.62134552001953
2024-10-30,573.043212890625,103.70426177978516,90.48738861083984
2024-10-31,561.809814453125,103.495361328125,90.43954467773438
2024-11-01,564.1808471679688,102.92833709716797,89.90398406982422
2024-11-04,562.9657592773438,103.69071197509766,90.38388061523438
2024-11-05,569.7730102539062,104.18624877929688,90.43186950683594
2024-11-06,583.940673828125,103.0998764038086,89.50088500976562
2024-11-07,588.455810546875,104.31966400146484,90.22071075439453
2024-11-08,591.0048217773438,104.68177795410156,90.41266632080078
2024-11-11,591.5679931640625,104.48165130615234,90.16313171386719
2024-11-12,589.7303466796875,103.5382308959961,89.59684753417969
2024-11-13,590.0169067382812,103.14751434326172,89.53927612304688
2024-11-14,586.2229614257812,103.11893463134766,89.5296630859375
2024-11-15,578.71435546875,103.16658020019531,89.56804656982422
2024-11-18,581.08544921875,103.357177734375,89.76959991455078
2024-11-19,583.2096557617188,103.57637023925781,89.96157836914062
2024-11-20,583.4072265625,103.3285903930664,89.82719421386719
2024-11-21,586.5391235351562,103.2047119140625,89.77920532226562
2024-11-22,588.3569946289062,103.30001068115234,89.83679962158203
2024-11-25,590.352783203125,104.58649444580078,90.80619049072266
2024-11-26,593.435302734375,104.31966400146484,90.61424255371094
2024-11-27,591.63720703125,104.70083618164062,90.97894287109375
2024-11-29,595.3125,105.3488540649414,91.36287689208984
2024-12-02,596.3795166015625,105.51426696777344,91.35517120361328
2024-12-03,596.6561279296875,105.14134979248047,91.09522247314453
2024-12-04,600.3610229492188,105.64816284179688,91.44181060791016
2024-12-05,599.3731079101562,105.61946105957031,91.43218231201172
2024-12-06,600.5093383789062,105.85853576660156,91.72099304199219
2024-12-09,597.4168701171875,105.59078216552734,91.40331268310547
2024-12-10,595.5594482421875,105.42822265625,91.23963165283203
2024-12-11,600.1635131835938,105.14134979248047,90.97005462646484
2024-12-12,597.071044921875,104.54845428466797,90.62348175048828
2024-12-13,596.9525756835938,103.96514129638672,90.19986724853516
2024-12-16,599.5015869140625,104.0990219116211,90.22875213623047
2024-12-17,597.0315551757812,104.10857391357422,90.22875213623047
2024-12-18,579.2379760742188,102.81784057617188,89.53135681152344
2024-12-19,579.06005859375,102.26121520996094,89.12565612792969
2024-12-20,586.01513671875,102.66429901123047,89.4540786743164
2024-12-23,589.5244140625,102.3667984008789,89.05804443359375
2024-12-24,596.0769653320312,102.6834716796875,89.10633850097656
2024-12-26,596.11669921875,102.7794418334961,89.17396545410156
2024-12-27,589.8416137695312,102.34760284423828,88.942138671875
2024-12-30,583.110595703125,102.78905487060547,89.4637451171875
2024-12-31,580.9891357421875,102.5299301147461,89.29953002929688
2025-01-02,579.5617065429688,102.53953552246094,89.34783172607422
2025-01-03,586.8082275390625,102.29962158203125,89.20294189453125
2025-01-06,590.1885375976562,102.04051208496094,89.11601257324219
2025-01-07,583.5169677734375,101.57026672363281,88.7103042602539
2025-01-08,584.3695068359375,101.73342895507812,88.86485290527344
2025-01-10,575.4476928710938,101.14801788330078,88.21768951416016
2025-01-13,576.3399047851562,100.86011505126953,88.0631332397461
2025-01-14,577.1329345703125,100.97528839111328,88.09213256835938
2025-01-15,587.6309814453125,102.18445587158203,89.01941680908203
2025-01-16,586.5008544921875,102.38597869873047,89.23191833496094
2025-01-17,592.3892822265625,102.47235107421875,89.29953002929688
2025-01-21,597.811767578125,103.06733703613281,89.5989761352539
2025-01-22,601.17236328125,102.74105834960938,89.36714172363281
2025-01-23,604.45361328125,102.59709930419922,89.13532257080078
2025-01-24,602.68896484375,102.79864501953125,89.31885528564453
2025-01-27,594.1636962890625,103.50879669189453,89.89838409423828
2025-01-28,599.26904296875,103.36482238769531,89.90806579589844
2025-01-29,596.58251953125,103.2304916381836,89.80180358886719
2025-01-30,599.784423828125,103.46080017089844,89.9949951171875
2025-01-31,596.5924682617188,103.12493896484375,89.85009765625
2025-02-03,592.57763671875,103.28770446777344,89.91405487060547
2025-02-04,596.5528564453125,103.48995971679688,90.13693237304688
2025-02-05,598.9715576171875,104.21231842041016,90.66018676757812
2025-02-06,601.0534057617188,104.01970672607422,90.55360412597656
2025-02-07,595.5515747070312,103.56700897216797,90.25322723388672
2025-02-10,599.5961303710938,103.59590911865234,90.23384094238281
2025-02-11,600.0521240234375,103.36475372314453,90.00127410888672
2025-02-12,598.1190795898438,102.80612182617188,89.381103515625
2025-02-13,604.4337768554688,103.60553741455078,90.04972839355469
2025-02-14,604.4039916992188,104.01004791259766,90.4276351928711
2025-02-18,606.1784057617188,103.5862808227539,89.943115234375
2025-02-19,607.60595703125,103.64405822753906,90.08848571777344
2025-02-20,605.078125,103.89447784423828,90.27259063720703
2025-02-21,594.728759765625,104.26046752929688,90.80553436279297
2025-02-24,592.0225219726562,104.53015899658203,90.99935150146484
2025-02-25,589.0783081054688,105.32957458496094,91.71642303466797
2025-02-26,589.3756713867188,105.55108642578125,91.96834564208984
2025-02-27,579.9680786132812,105.1080551147461,91.86177062988281
2025-02-28,589.018798828125,105.57035827636719,92.36564636230469
2025-03-03,578.69921875,105.9039077758789,92.70092010498047
2025-03-04,571.8491821289062,105.55583953857422,92.40937042236328
2025-03-05,577.995361328125,105.21746826171875,91.89431762695312
2025-03-06,567.7352905273438,104.88874053955078,91.84574127197266
2025-03-07,570.9173583984375,104.7243881225586,91.7291030883789
2025-03-10,555.710693359375,105.08211517333984,92.3705062866211
2025-03-11,551.091064453125,104.39568328857422,92.04008483886719
2025-03-12,554.0155029296875,104.08631896972656,91.76798248291016
2025-03-13,546.6302490234375,104.41503143310547,92.13726806640625
2025-03-14,557.9213256835938,104.36666870117188,91.81656646728516
2025-03-17,562.2235717773438,104.57937622070312,91.89431762695312
2025-03-18,556.1468505859375,104.83074951171875,92.001220703125
2025-03-19,562.2037353515625,105.44950103759766,92.28304290771484
2025-03-20,560.5780029296875,105.29481506347656,92.41909790039062
2025-03-21,560.762939453125,105.14978790283203,92.34133911132812
2025-03-24,570.8053588867188,104.69538879394531,91.80685424804688
2025-03-25,572.177490234375,104.80174255371094,91.96234893798828
2025-03-26,565.3466796875,104.37635040283203,91.74856567382812
2025-03-27,563.8452758789062,104.25066375732422,91.67081451416016
2025-03-28,552.4904174804688,104.87908935546875,92.40937042236328
2025-03-31,556.1991577148438,105.08211517333984,92.6814956665039
2025-04-01,557.7700805664062,105.45771789550781,93.00711059570312
2025-04-02,561.2998657226562,105.7003402709961,92.91935729980469
2025-04-03,533.6386108398438,105.69063568115234,93.87479400634766
2025-04-04,502.3977966308594,105.57416534423828,94.13800048828125
2025-04-07,501.5029296875,103.51665496826172,93.01686096191406
2025-04-08,493.64801025390625,102.20643615722656,92.54890441894531
2025-04-09,545.4906005859375,103.9145736694336,92.25642395019531
2025-04-10,521.5877685546875,102.14820861816406,91.68122863769531
2025-04-11,530.8943481445312,102.12879943847656,91.16451263427734
2025-04-14,536.0447387695312,102.75963592529297,91.89569854736328
2025-04-15,534.5433349609375,103.31283569335938,92.1686782836914
2025-04-16,522.6615600585938,103.74957275390625,92.56839752197266
2025-04-17,523.4072265625,103.60399627685547,92.30516815185547
2025-04-21,510.94873046875,102.48788452148438,91.8079605102539
2025-04-22,524.2424926757812,102.74021911621094,91.87620544433594
2025-04-23,532.3658447265625,103.19638061523438,91.97369384765625
2025-04-24,543.5715942382812,104.2542495727539,92.47090148925781
2025-04-25,547.4990234375,104.80744934082031,92.8218765258789
2025-04-28,547.7078247070312,105.05009460449219,93.19234466552734
2025-04-29,551.1580200195312,105.29270935058594,93.5140609741211
2025-04-30,551.3768310546875,104.7977523803711,93.66031646728516
2025-05-01,555.2843627929688,104.42940521240234,93.25242614746094
2025-05-02,563.527099609375,104.17605590820312,92.62645721435547
2025-05-05,560.295654296875,104.02989959716797,92.46016693115234
2025-05-06,555.6124877929688,104.23452758789062,92.69491577148438
2025-05-07,557.9490966796875,104.44890594482422,92.93943786621094
2025-05-08,561.8367919921875,103.92271423339844,92.21565246582031
2025-05-09,561.1209716796875,103.88372802734375,92.28411102294922
2025-05-12,579.66455078125,103.8642349243164,91.69725036621094
2025-05-13,583.4925537109375,103.95195007324219,91.6287841796875
2025-05-14,584.23828125,103.4257583618164,91.28644561767578
2025-05-15,587.0919189453125,104.16632080078125,91.88309478759766
2025-05-16,590.8106079101562,104.3612060546875,91.91242980957031
2025-05-19,591.4568481445312,104.37094116210938,91.863525390625
2025-05-20,589.46826171875,104.11758422851562,91.74617004394531
2025-05-21,579.5352783203125,102.95803833007812,91.11039733886719
2025-05-22,579.7639770507812,103.48421478271484,91.45272827148438
2025-05-23,575.806640625,103.56217193603516,91.71680450439453
2025-05-27,587.7780151367188,104.49761962890625,92.0982666015625
2025-05-28,584.37744140625,104.24427795410156,91.84396362304688
2025-05-29,586.6842651367188,104.71199035644531,92.22542572021484
2025-05-30,586.0280151367188,105.01405334472656,92.49929809570312
2025-06-02,589.3291015625,104.71674346923828,92.18527221679688
2025-06-03,592.6898193359375,104.76565551757812,92.09696197509766
2025-06-04,592.5307006835938,105.52851104736328,92.77406311035156
2025-06-05,589.6671142578125,105.20575714111328,92.49930572509766
2025-06-06,595.722412109375,104.5700454711914,91.7633056640625
2025-06-09,596.2593383789062,104.88301086425781,91.93013763427734
2025-06-10,599.6399536132812,105.1373062133789,92.0871353149414
2025-06-11,597.9297485351562,105.46981811523438,92.46985626220703
2025-06-12,600.3060913085938,106.056640625,92.87220001220703
2025-06-13,593.5946044921875,105.42092895507812,92.52873992919922
2025-06-16,599.2421875,105.235107421875,92.26377868652344
2025-06-17,594.12158203125,105.59696197509766,92.71519470214844
2025-06-18,594.0321044921875,105.67521667480469,92.77406311035156
2025-06-20,592.636962890625,105.76323699951172,92.83293914794922
2025-06-23,598.49072265625,106.02729797363281,93.15679168701172
2025-06-24,605.1024169921875,106.52609252929688,93.4806137084961
2025-06-25,605.4414672851562,106.39894104003906,93.51988220214844
2025-06-26,610.1783447265625,106.7901611328125,93.853515625
2025-06-27,613.2098999023438,106.6141128540039,93.60818481445312
2025-06-30,616.1417846679688,107.200927734375,93.98108673095703
2025-07-01,615.9423828125,107.33049011230469,93.80684661865234
2025-07-02,618.734619140625,107.31086730957031,93.60993957519531
2025-07-03,623.611083984375,107.0556411743164,93.28509521484375
2025-07-07,618.9639892578125,106.41758728027344,92.9897689819336
2025-07-08,618.6249389648438,106.11328887939453,92.85194396972656
2025-07-09,622.3345947265625,106.72189331054688,93.33431243896484
2025-07-10,624.0897827148438,106.74153137207031,93.28509521484375
2025-07-11,621.8958129882812,106.09365844726562,92.85194396972656
2025-07-14,623.08251953125,106.06421661376953,92.81256866455078
2025-07-15,620.419921875,105.68138122558594,92.44832611083984
2025-07-16,622.494140625,105.8482437133789,92.70426940917969
2025-07-17,626.3035888671875,106.10346221923828,92.67474365234375
2025-07-18,625.8449096679688,106.2998046875,92.93070220947266
2025-07-21,627.0316162109375,106.71208190917969,93.25556182861328
2025-07-22,627.121337890625,106.96730041503906,93.52135467529297
2025-07-23,632.4566040039062,106.80043029785156,93.18665313720703
2025-07-24,632.6659545898438,106.64336395263672,93.048828125
2025-07-25,635.3385620117188,106.98692321777344,93.26541137695312
2025-07-28,635.1790161132812,106.77096557617188,93.05867004394531
2025-07-29,633.503662109375,107.47773742675781,93.66902923583984
2025-07-30,632.7058715820312,107.07527160644531,93.34416198730469
2025-07-31,630.3324584960938,107.10472869873047,93.42292022705078
2025-08-01,620.0010375976562,108.05487060546875,94.49846649169922
2025-08-04,629.4249267578125,108.24214172363281,94.62686920166016
2025-08-05,626.2337646484375,108.32099151611328,94.55772399902344
2025-08-06,631.030517578125,108.29141998291016,94.48859405517578
2025-08-07,630.501953125,108.1830062866211,94.4194564819336
2025-08-08,635.4183349609375,107.83804321289062,94.20216369628906
2025-08-11,634.1618041992188,108.0055923461914,94.23180389404297
2025-08-12,640.9131469726562,108.10415649414062,94.21204376220703
2025-08-13,643.1070556640625,108.67581939697266,94.5478515625
2025-08-14,643.1668701171875,108.30126953125,94.2416763305664
2025-08-15,641.6610717773438,108.16329193115234,94.05403137207031
2025-08-18,641.5214233398438,107.96617126464844,93.96514129638672
2025-08-19,638.0410766601562,108.13372802734375,94.20216369628906
2025-08-20,636.3457641601562,108.1830062866211,94.34044647216797
2025-08-21,633.7928466796875,107.76903533935547,94.06389617919922
2025-08-22,643.52587890625,108.6166763305664,94.58735656738281
2025-08-25,640.6936645507812,108.33085632324219,94.39970397949219
2025-08-26,643.3762817382812,108.40969848632812,94.64662170410156
2025-08-27,644.8422241210938,108.4491195678711,94.82439422607422
2025-08-28,647.1258544921875,108.6166763305664,95.04167938232422
2025-08-29,643.2666015625,108.2224349975586,94.96266174316406
2025-09-02,638.4998168945312,107.86042785644531,94.67927551269531
2025-09-03,641.960205078125,108.5033187866211,95.00626373291016
2025-09-04,647.3253173828125,109.24514770507812,95.43234252929688
2025-09-05,645.4505004882812,109.95729064941406,95.89805603027344
2025-09-08,647.0361328125,110.34303283691406,96.19532775878906
2025-09-09,648.531982421875,110.14522552490234,95.96742248535156
2025-09-10,650.4067993164062,110.47162628173828,96.22505187988281
2025-09-11,655.8118286132812,110.98594665527344,96.37368774414062
2025-09-12,655.5924072265625,110.78813171386719,96.09624481201172
2025-09-15,659.0827026367188,111.13431549072266,96.2547836303711
2025-09-16,658.1752319335938,111.03540802001953,96.31423950195312
2025-09-17,657.3575439453125,110.83758544921875,96.10614776611328
2025-09-18,660.4290161132812,110.61009979248047,95.7890625
2025-09-19,663.7000122070312,110.52107238769531,95.74942779541016
2025-09-22,666.8400268554688,110.2738037109375,95.59088134765625
2025-09-23,663.2100219726562,110.49140167236328,95.85842895507812
2025-09-24,661.0999755859375,110.04631805419922,95.60079193115234
2025-09-25,658.0499877929688,109.84849548339844,95.39270782470703
